name,v_nom,x,y,v_mag_pu_set,control,generator,sub_network,psse_name,station,psse_type,area,zone,jurisdiction,v_ang_psse
1461,110.0,,,1.0103,PQ,,0,BARRYMORE,BARRYMORE,1.0,8.0,8.0,IE,10.0747
1471,110.0,,,1.00212,PQ,,0,BELCAMP,BELCAMP,1.0,11.0,11.0,IE,-9.202
1472,220.0,,,1.01707,PQ,,0,BELCAMP,BELCAMP,1.0,11.0,11.0,IE,-4.9342
1481,110.0,,,1.00945,PQ,,0,BUTLERSTOWN,BUTLERSTOWN,1.0,12.0,12.0,IE,6.0849
1491,110.0,,,1.02531,PQ,,0,DEENES,DEENES,1.0,7.0,7.0,IE,-7.5343
1501,110.0,,,1.01522,PQ,,0,BRINNY,BRINNY,1.0,6.0,6.0,IE,11.8991
1511,110.0,,,1.04976,PQ,,0,CLOGHBOOLA,CLOGHBOOLA,1.0,5.0,5.0,IE,7.875
1521,110.0,,,1.04077,PQ,,0,BOGTOWN,BOGTOWN,1.0,11.0,11.0,IE,-5.864
1522,220.0,,,1.01684,PQ,,0,CLONEE,CLONEE,1.0,11.0,11.0,IE,-4.5194
1531,110.0,,,1.00794,PQ,,0,BALLYADAM,BALLYADAM,1.0,9.0,9.0,IE,13.1795
1541,110.0,,,1.01963,PQ,,0,BANOGE,BANOGE,1.0,9.0,9.0,IE,0.6305
1551,110.0,,,1.03123,PQ,,0,BOGGERAGH,BOGGERAGH,1.0,5.0,5.0,IE,11.1494
1561,110.0,,,1.02048,PQ,,0,COOLDERRIG,COOLDERRIG,1.0,11.0,11.0,IE,-7.0151
1571,110.0,,,1.08062,PQ,,0,ARDNAGAPPARY,ARDNAGAPPARY,1.0,1.0,1.0,IE,-10.6013
1581,110.0,,,1.02549,PQ,,0,CABRA,CABRA,1.0,11.0,11.0,IE,-6.0744
1601,110.0,,,1.03045,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,11.1581
1602,220.0,,,1.03452,PQ,,0,CLASHAVOON,CLASHAVOON,1.0,5.0,5.0,IE,11.76
1611,110.0,,,1.035,PQ,,0,CLONKEEN,CLONKEEN,1.0,5.0,5.0,IE,8.9095
1621,110.0,,,1.01985,PQ,,0,COOLROE,COOLROE,1.0,10.0,10.0,IE,11.8079
1631,110.0,,,1.05623,PQ,,0,CORDERRY,CORDERRY,1.0,1.0,1.0,IE,-4.5466
1641,110.0,,,1.05919,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,1.8462
1642,220.0,,,1.0368,PQ,,0,CASHLA,CASHLA,1.0,2.0,2.0,IE,3.3486
1651,110.0,,,1.04091,PQ,,0,CLAHANE,CLAHANE,1.0,5.0,5.0,IE,6.0473
1661,110.0,,,1.06737,PQ,,0,CASTLEBAR,CASTLEBAR,1.0,2.0,2.0,IE,0.3284
1671,110.0,,,1.03609,PQ,,0,KILCUMBER,KILCUMBER,1.0,11.0,11.0,IE,-5.4678
1681,110.0,,,1.0277,PQ,,0,CARRIGADROHI,CARRIGADROHI,1.0,6.0,6.0,IE,11.2908
1691,110.0,,,1.01459,PQ,,0,CENTRAL PARK,CENTRAL PARK,1.0,11.0,11.0,IE,-4.246
1701,110.0,,,1.07677,PQ,,0,CATH_FALL,CATH_FALL,1.0,1.0,1.0,IE,-8.4676
1711,110.0,,,1.03191,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,-7.1581
1721,110.0,,,1.00623,PQ,,0,CAHIR,CAHIR,1.0,8.0,8.0,IE,4.9254
1731,110.0,,,1.03191,PQ,,0,CROMCASTLE,CROMCASTLE,1.0,11.0,11.0,IE,-7.1581
1741,110.0,,,1.01434,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,-4.2173
1742,220.0,,,1.00912,PQ,,0,CARRICKMINES,CARRICKMINES,1.0,11.0,11.0,IE,-3.4283
1761,110.0,,,1.07679,PQ,,0,CLIFF,CLIFF,1.0,1.0,1.0,IE,-8.4679
1781,110.0,,,1.00732,PQ,,0,CASTLEFARM,CASTLEFARM,1.0,5.0,5.0,IE,3.8484
1801,110.0,,,1.00942,PQ,,0,COOKSTOWN,COOKSTOWN,1.0,11.0,11.0,IE,-4.3433
1810,110.0,,,1.00171,PQ,,0,DARNDALE,DARNDALE,1.0,11.0,11.0,IE,-9.2711
1811,110.0,,,1.00956,PQ,,0,CLUTTERLAND,CLUTTERLAND,1.0,11.0,11.0,IE,-6.8207
1821,110.0,,,1.06217,PQ,,0,CLOON,CLOON,1.0,2.0,2.0,IE,0.1901
1831,110.0,,,1.0831,PQ,,0,SCREEB,SCREEB,1.0,2.0,2.0,IE,0.4004
1841,110.0,,,1.0199,PQ,,0,CRANE,CRANE,1.0,9.0,9.0,IE,2.1576
1851,110.0,,,1.01423,PQ,,0,CHERRYWOOD,CHERRYWOOD,1.0,11.0,11.0,IE,-4.2474
1861,110.0,,,1.05418,PQ,,0,CARRICK ON S,CARRICK ON S,1.0,3.0,3.0,IE,-4.3505
1871,110.0,,,1.01495,PQ,,0,COLLEGE PARK,COLLEGE PARK,1.0,11.0,11.0,IE,-7.5402
1881,110.0,,,1.02392,PQ,,0,CHARLEVILLE,CHARLEVILLE,1.0,5.0,5.0,IE,7.3977
1901,110.0,,,1.03624,PQ,,0,CARLOW,CARLOW,1.0,9.0,9.0,IE,0.0182
1921,110.0,,,1.01141,PQ,,0,COW CROSS,COW CROSS,1.0,10.0,10.0,IE,13.7855
1931,110.0,,,1.06303,PQ,,0,CUNGHILL,CUNGHILL,1.0,2.0,2.0,IE,-1.8782
1941,110.0,,,1.03609,PQ,,0,CUSHALING,CUSHALING,1.0,11.0,11.0,IE,-5.4678
1951,110.0,,,1.06687,PQ,,0,CARROWBEG,CARROWBEG,1.0,2.0,2.0,IE,-0.116
1961,110.0,,,1.01025,PQ,,0,CASTLEVIEW,CASTLEVIEW,1.0,10.0,10.0,IE,12.9674
1971,110.0,,,1.07097,PQ,,0,COOMAGEARLAH,COOMAGEARLAH,1.0,5.0,5.0,IE,10.6256
1981,110.0,,,1.05795,PQ,,0,CORRACLASSY,CORRACLASSY,1.0,1.0,1.0,IE,-8.1841
1991,110.0,,,1.01864,PQ,,0,CASTLEDOCKRE,CASTLEDOCKRE,1.0,9.0,9.0,IE,2.4822
2001,110.0,,,1.00949,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,6.6645
2002,220.0,,,1.00151,PQ,,0,CULLENAGH,CULLENAGH,1.0,12.0,12.0,IE,9.0152
2021,110.0,,,1.01628,PQ,,0,CITY WEST,CITY WEST,1.0,11.0,11.0,IE,-7.3538
2041,110.0,,,1.01507,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,-7.4876
2042,220.0,,,1.01566,PQ,,0,CORDUFF,CORDUFF,1.0,11.0,11.0,IE,-4.5497
2052,220.0,,,1.01566,PQ,,0,CORDUFFB,CORDUFFB,1.0,11.0,11.0,IE,-4.5497
2072,220.0,,,1.01564,PQ,,0,CRUISERATH,CRUISERATH,1.0,11.0,11.0,IE,-4.5619
2090,110.0,,,1.07354,PQ,,0,KNOCKRANNY A,KNOCKRANNY A,1.0,2.0,2.0,IE,1.294
2091,110.0,,,1.07995,PQ,,0,KNOCKRANNY,KNOCKRANNY,1.0,2.0,2.0,IE,0.8508
2101,110.0,,,1.04989,PQ,,0,DUNDALK,DUNDALK,1.0,7.0,7.0,IE,-6.2281
2111,110.0,,,1.07363,PQ,,0,UGGOOL,UGGOOL,1.0,2.0,2.0,IE,1.2933
2121,110.0,,,1.03733,PQ,,0,DRUMLINE,DRUMLINE,1.0,4.0,4.0,IE,3.4457
2131,110.0,,,1.04804,PQ,,0,DROMADA,DROMADA,1.0,5.0,5.0,IE,7.9039
2141,110.0,,,1.00964,PQ,,0,DUNGARVAN,DUNGARVAN,1.0,12.0,12.0,IE,8.5494
2161,110.0,,,1.00111,PQ,,0,DOON,DOON,1.0,8.0,8.0,IE,4.8805
2171,110.0,,,1.08082,PQ,,0,KNOCKALOUGH,KNOCKALOUGH,1.0,2.0,2.0,IE,0.8425
2181,110.0,,,1.02856,PQ,,0,DRYBRIDGE,DRYBRIDGE,1.0,7.0,7.0,IE,-7.4934
2202,220.0,,,1.01093,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,-1.3469
2204,380.0,,,1.00095,PQ,,0,DUNSTOWN,DUNSTOWN,1.0,11.0,11.0,IE,1.1067
2221,110.0,,,1.02576,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,11.0089
2225,110.0,,,1.02576,PQ,,0,DUNMANWAY,DUNMANWAY,1.0,6.0,6.0,IE,11.0089
2231,110.0,,,1.04143,PQ,,0,DERRYBRIEN,DERRYBRIEN,1.0,4.0,4.0,IE,1.5185
2241,110.0,,,1.03405,PQ,,0,DALLOW,DALLOW,1.0,8.0,8.0,IE,-1.1105
2251,110.0,,,1.03219,PQ,,0,DARDISTOWN,DARDISTOWN,1.0,11.0,11.0,IE,-7.1314
2261,110.0,,,1.0382,PQ,,0,DERRYIRON,DERRYIRON,1.0,11.0,11.0,IE,-6.1425
2281,110.0,,,1.06489,PQ,,0,DALTON_A1,DALTON_A1,1.0,2.0,2.0,IE,0.4061
2301,110.0,,,1.03076,PQ,,0,DUNFIRTH,DUNFIRTH,1.0,11.0,11.0,IE,-6.5486
2321,110.0,,,1.0833,PQ,,0,DRUMKEEN,DRUMKEEN,1.0,1.0,1.0,IE,-11.028
2361,110.0,,,1.04649,PQ,,0,ENNIS,ENNIS,1.0,4.0,4.0,IE,3.0675
2391,110.0,,,1.01124,PQ,,0,KILL HILL,KILL HILL,1.0,8.0,8.0,IE,3.7122
2401,110.0,,,1.03999,PQ,,0,MOUNT LUCAS,MOUNT LUCAS,1.0,11.0,11.0,IE,-5.8436
2421,110.0,,,1.00943,PQ,,0,CORKAGH,CORKAGH,1.0,11.0,11.0,IE,-6.8468
2481,110.0,,,1.00843,PQ,,0,FASS EAST,FASS EAST,1.0,11.0,11.0,IE,-4.3359
2491,110.0,,,1.00849,PQ,,0,FASS WEST,FASS WEST,1.0,11.0,11.0,IE,-4.3286
2521,110.0,,,1.05427,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,-4.1988
2522,220.0,,,1.04636,PQ,,0,FLAGFORD,FLAGFORD,1.0,2.0,2.0,IE,-2.3217
2541,110.0,,,1.03334,PQ,,0,FRN ST A,FRN ST A,1.0,11.0,11.0,IE,-6.2849
2551,110.0,,,1.02348,PQ,,0,FRN ST B,FRN ST B,1.0,11.0,11.0,IE,-6.109
2561,110.0,,,1.02581,PQ,,0,FIN_URBAN,FIN_URBAN,1.0,11.0,11.0,IE,-5.9897
2562,220.0,,,1.01767,PQ,,0,FINGLAS,FINGLAS,1.0,11.0,11.0,IE,-4.8384
2563,220.0,,,1.01767,PQ,,0,FINGLAS220B,FINGLAS220,1.0,11.0,11.0,IE,-4.8384
2571,110.0,,,1.03193,PQ,,0,FIN_RURAL,FIN_RURAL,1.0,11.0,11.0,IE,-6.9906
2581,110.0,,,1.01519,PQ,,0,FINGLAS B5,FINGLAS B5,1.0,11.0,11.0,IE,-7.5438
2591,110.0,,,1.01605,PQ,,0,FORTUNESTOWN,FORTUNESTOWN,1.0,11.0,11.0,IE,-7.3638
2671,110.0,,,1.05466,PQ,,0,GARVAGH,GARVAGH,1.0,1.0,1.0,IE,-4.5299
2681,110.0,,,1.0514,PQ,,0,GILRA,GILRA,1.0,3.0,3.0,IE,-4.3879
2691,110.0,,,1.02713,PQ,,0,GARBALLAGH,GARBALLAGH,1.0,7.0,7.0,IE,-7.2973
2701,110.0,,,1.02598,PQ,,0,GLASMORE,GLASMORE,1.0,11.0,11.0,IE,-7.5684
2721,110.0,,,1.02521,PQ,,0,GRIFFINRATH,GRIFFINRATH,1.0,11.0,11.0,IE,-4.9624
2731,110.0,,,1.07099,PQ,,0,GLANLEE,GLANLEE,1.0,5.0,5.0,IE,10.6249
2741,110.0,,,1.01065,PQ,,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,5.7354
2742,220.0,,,1.0,PQ,27474-1,0,GREAT ISLAND,GREAT ISLAND,1.0,9.0,9.0,IE,8.1053
2761,110.0,,,1.03191,PQ,,0,GRANGE,GRANGE,1.0,11.0,11.0,IE,-7.1743
2771,110.0,,,1.06958,PQ,,0,GARROW,GARROW,1.0,5.0,5.0,IE,10.6821
2781,110.0,,,1.06592,PQ,,0,GALWAY,GALWAY,1.0,2.0,2.0,IE,1.3608
2791,110.0,,,1.01825,PQ,,0,GALLANSTOWN,GALLANSTOWN,1.0,11.0,11.0,IE,-7.4941
2801,110.0,,,1.08818,PQ,,0,GOLAGH,GOLAGH,1.0,1.0,1.0,IE,-9.821
2821,110.0,,,1.05294,PQ,,0,GORTAWEE,GORTAWEE,1.0,1.0,1.0,IE,-8.2705
2841,110.0,,,1.0311,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,-6.8174
2842,220.0,,,1.02726,PQ,,0,GORMAN,GORMAN,1.0,7.0,7.0,IE,-4.5728
2852,220.0,,,1.0,PQ,28571-1,0,GLANAGOW,GLANAGOW,1.0,10.0,10.0,IE,18.1598
2861,110.0,,,1.02054,PQ,,0,GRANGE CASTL,GRANGE CASTL,1.0,11.0,11.0,IE,-6.9951
2870,110.0,,,1.08819,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-9.8112
2871,110.0,,,1.08819,PQ,,0,CLOGHER,CLOGHER,1.0,1.0,1.0,IE,-9.8112
2881,110.0,,,1.02018,PQ,,0,GLENLARA,GLENLARA,1.0,5.0,5.0,IE,6.98
2941,110.0,,,1.03335,PQ,,0,HAROLDS CROS,HAROLDS CROS,1.0,11.0,11.0,IE,-6.2756
2951,110.0,,,1.02347,PQ,,0,HEUSTON SQUA,HEUSTON SQUA,1.0,11.0,11.0,IE,-6.1026
2962,220.0,,,1.01768,PQ,,0,HUNTSTOWN,HUNTSTOWN,1.0,11.0,11.0,IE,-4.8385
2972,220.0,,,1.0128,PQ,29673-2,0,HUNTSTOWN 2,HUNTSTOWN 2,1.0,11.0,11.0,IE,-4.2218
3061,110.0,,,1.02112,PQ,,0,INISCARRA,INISCARRA,1.0,6.0,6.0,IE,11.7268
3081,110.0,,,1.02351,PQ,,0,INCH_CITY,INCH_CITY,1.0,11.0,11.0,IE,-6.0715
3082,220.0,,,1.01756,PQ,,0,INCHICORE,INCHICORE,1.0,11.0,11.0,IE,-4.4647
3091,110.0,,,1.0213,PQ,,0,INCH_COUNTRY,INCH_COUNTRY,1.0,11.0,11.0,IE,-6.834
3101,110.0,,,1.02043,PQ,,0,IKERRIN,IKERRIN,1.0,8.0,8.0,IE,1.1516
3122,220.0,,,1.01162,PQ,31271-1,0,IRISHTOWN,IRISHTOWN,1.0,11.0,11.0,IE,-3.6794
3190,110.0,,,1.0388,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,6.0946
3191,110.0,,,1.04647,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,7.9212
3192,220.0,,,1.03912,PQ,,0,KNOCKANURE,KNOCKANURE,1.0,5.0,5.0,IE,7.9278
3201,110.0,,,1.0118,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,12.7781
3202,220.0,,,1.00579,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,15.2193
3203,220.0,,,1.00579,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,15.2193
3209,110.0,,,1.0118,PQ,,0,KNOCKRAHA,KNOCKRAHA,1.0,10.0,10.0,IE,12.7781
3221,110.0,,,1.01432,PQ,,0,KILBARRY,KILBARRY,1.0,10.0,10.0,IE,12.3475
3241,110.0,,,1.02612,PQ,,0,KILTEEL,KILTEEL,1.0,11.0,11.0,IE,-5.6404
3251,110.0,,,1.04298,PQ,,0,REAMORE,REAMORE,1.0,5.0,5.0,IE,6.0274
3261,110.0,,,1.02509,PQ,,0,KILKENNY,KILKENNY,1.0,9.0,9.0,IE,1.9286
3281,110.0,,,1.02861,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,5.0183
3282,220.0,,,1.01412,PQ,,0,KILLONAN,KILLONAN,1.0,8.0,8.0,IE,6.7735
3301,110.0,,,1.03832,PQ,,0,KNOCKEARAGH,KNOCKEARAGH,1.0,5.0,5.0,IE,7.3882
3321,110.0,,,1.02516,PQ,,0,KNOCKUMBER,KNOCKUMBER,1.0,7.0,7.0,IE,-7.1561
3330,110.0,,,1.0735,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.8741
3331,110.0,,,1.0735,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.8741
3332,220.0,,,1.05185,PQ,,0,BALLYNAHULLA,BALLYNAHULLA,1.0,5.0,5.0,IE,9.8943
3341,110.0,,,1.03712,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,0.3965
3342,220.0,,,1.00337,PQ,,0,KELLIS,KELLIS,1.0,9.0,9.0,IE,2.119
3352,220.0,,,1.01607,PQ,,0,KELLYSTOWN,KELLYSTOWN,1.0,11.0,11.0,IE,-4.0894
3381,110.0,,,1.04161,PQ,,0,KINNEGAD,KINNEGAD,1.0,11.0,11.0,IE,-6.5541
3391,110.0,,,1.08277,PQ,,0,KNOCKACUMMER,KNOCKACUMMER,1.0,5.0,5.0,IE,9.7514
3401,110.0,,,1.00952,PQ,,0,KILLOTERAN,KILLOTERAN,1.0,12.0,12.0,IE,6.012
3421,110.0,,,1.0319,PQ,,0,KILMORE,KILMORE,1.0,11.0,11.0,IE,-7.1577
3431,110.0,,,1.00953,PQ,,0,KILMAHUD,KILMAHUD,1.0,11.0,11.0,IE,-6.8257
3461,110.0,,,1.03649,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,6.2686
3462,220.0,,,1.03608,PQ,,0,KILPADDOGE,KILPADDOGE,1.0,5.0,5.0,IE,7.5936
3471,110.0,,,1.00961,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-6.8156
3472,220.0,,,1.01355,PQ,,0,CASTLEBAGOT,CASTLEBAGOT,1.0,11.0,11.0,IE,-4.7797
3481,110.0,,,1.03649,PQ,,0,COOLNANOONAG,COOLNANOONAG,1.0,5.0,5.0,IE,6.2685
3491,110.0,,,1.05701,PQ,,0,LISLEA,LISLEA,1.0,7.0,7.0,IE,-7.1171
3501,110.0,,,1.05205,PQ,,0,LANESBORO_A1,LANESBORO_A1,1.0,3.0,3.0,IE,-3.7776
3511,110.0,,,1.06982,PQ,,0,LICKNY,LICKNY,1.0,3.0,3.0,IE,-7.0537
3521,110.0,,,1.05599,PQ,,0,LOUTHA,LOUTHA,1.0,7.0,7.0,IE,-6.0354
3522,220.0,,,1.03329,PQ,,0,LOUTH,LOUTH,1.0,7.0,7.0,IE,-4.3231
3531,110.0,,,1.0089,PQ,,0,LYSAGHTSTOWN,LYSAGHTSTOWN,1.0,10.0,10.0,IE,12.9129
3541,110.0,,,1.02361,PQ,,0,LIMERICK,LIMERICK,1.0,5.0,5.0,IE,4.4164
3561,110.0,,,1.05099,PQ,,0,LISDRUM,LISDRUM,1.0,7.0,7.0,IE,-6.8585
3571,110.0,,,1.03422,PQ,,0,DERRYCARNEY,DERRYCARNEY,1.0,3.0,3.0,IE,-1.3117
3581,110.0,,,1.08141,PQ,,0,LETTERKENNY,LETTERKENNY,1.0,1.0,1.0,IE,-11.3941
3591,110.0,,,1.08283,PQ,,0,LENALEA,LENALEA,1.0,1.0,1.0,IE,-11.1533
3601,110.0,,,1.01357,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,12.7033
3611,110.0,,,1.01359,PQ,,0,LIBERTY ST,LIBERTY ST,1.0,10.0,10.0,IE,12.7086
3621,110.0,,,1.0173,PQ,,0,LISHEEN,LISHEEN,1.0,8.0,8.0,IE,2.2975
3641,110.0,,,1.01841,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,2.4867
3642,220.0,,,1.00577,PQ,,0,LODGEWOOD,LODGEWOOD,1.0,9.0,9.0,IE,3.4045
3651,110.0,,,1.00959,PQ,,0,BARNAKYLE,BARNAKYLE,1.0,11.0,11.0,IE,-6.8213
3662,220.0,,,1.0,PQ,,0,LOUGHTOWN,LOUGHTOWN,1.0,9.0,9.0,IE,8.1053
3681,110.0,,,1.0096,PQ,,0,AUNGIERSTOWN,AUNGIERSTOWN,1.0,11.0,11.0,IE,-6.8168
3751,110.0,,,1.03332,PQ,,0,MISERY HILL,MISERY HILL,1.0,11.0,11.0,IE,-6.2608
3761,110.0,,,1.01484,PQ,,0,MACETOWN,MACETOWN,1.0,11.0,11.0,IE,-7.5607
3781,110.0,,,1.02548,PQ,,0,MCDERMOTT,MCDERMOTT,1.0,11.0,11.0,IE,-6.0776
3801,110.0,,,1.00771,PQ,,0,MIDLETON,MIDLETON,1.0,10.0,10.0,IE,12.9667
3821,110.0,,,1.03844,PQ,,0,MEATH HILL,MEATH HILL,1.0,7.0,7.0,IE,-6.3438
3841,110.0,,,1.02571,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,-4.895
3842,220.0,,,1.01508,PQ,,0,MAYNOOTH A,MAYNOOTH A,1.0,11.0,11.0,IE,-3.9353
3851,110.0,,,1.01873,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,-6.2209
3852,220.0,,,1.01873,PQ,,0,MAYNOOTH B,MAYNOOTH B,1.0,11.0,11.0,IE,-3.5765
3861,110.0,,,1.03337,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,-6.2379
3871,110.0,,,1.02322,PQ,,0,MILLTOWN,MILLTOWN,1.0,11.0,11.0,IE,-6.1477
3881,110.0,,,1.02861,PQ,,0,MACROOM,MACROOM,1.0,6.0,6.0,IE,11.2122
3891,110.0,,,1.02584,PQ,,0,CARRIGDANGAN,CARRIGDANGAN,1.0,6.0,6.0,IE,11.0073
3901,110.0,,,1.01691,PQ,,0,MONETEEN,MONETEEN,1.0,5.0,5.0,IE,4.1029
3934,380.0,,,1.0,PQ,39471-1,0,MNYPG1,MNYPG1,1.0,4.0,4.0,IE,8.6481
3940,220.0,,,1.03514,PQ,,0,MNYP B,MNYP B,1.0,4.0,4.0,IE,7.6171
3941,110.0,,,1.04157,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,6.2844
3942,220.0,,,1.03514,PQ,,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,7.6171
3944,380.0,,,1.0,PQ,39473-3,0,MONEYPOINT,MONEYPOINT,1.0,4.0,4.0,IE,8.6481
3954,380.0,,,1.0,PQ,39472-2,0,MNYPG2,MNYPG2,1.0,4.0,4.0,IE,8.6481
3961,110.0,,,1.01364,PQ,,0,MARINA,MARINA,1.0,10.0,10.0,IE,12.7134
3981,110.0,,,1.01663,PQ,,0,MUNGRET A,MUNGRET A,1.0,5.0,5.0,IE,4.0921
3991,110.0,,,1.01663,PQ,,0,MUNGRET B,MUNGRET B,1.0,5.0,5.0,IE,4.0927
4001,110.0,,,1.05822,PQ,,0,MULLINGAR,MULLINGAR,1.0,3.0,3.0,IE,-6.7532
4021,110.0,,,1.01842,PQ,,0,MALLOW,MALLOW,1.0,5.0,5.0,IE,9.3522
4041,110.0,,,1.06748,PQ,,0,MOY,MOY,1.0,2.0,2.0,IE,2.8622
4061,110.0,,,1.05156,PQ,,0,MULLAGHARLIN,MULLAGHARLIN,1.0,7.0,7.0,IE,-6.2125
4071,110.0,,,1.08331,PQ,,0,MEENTYCAT,MEENTYCAT,1.0,1.0,1.0,IE,-11.0283
4081,110.0,,,1.0267,PQ,,0,MONREAD,MONREAD,1.0,11.0,11.0,IE,-5.7846
4091,110.0,,,1.08903,PQ,,0,MULREAVY,MULREAVY,1.0,1.0,1.0,IE,-9.8211
4101,110.0,,,1.03173,PQ,,0,NEWBURY,NEWBURY,1.0,11.0,11.0,IE,-7.1768
4111,110.0,,,1.00852,PQ,,0,BANCROFT,BANCROFT,1.0,11.0,11.0,IE,-4.2982
4201,110.0,,,1.02818,PQ,,0,NEWBRIDGE,NEWBRIDGE,1.0,11.0,11.0,IE,-5.7645
4211,110.0,,,1.03328,PQ,,0,NORTH QUAYS,NORTH QUAYS,1.0,11.0,11.0,IE,-6.2237
4221,110.0,,,1.03003,PQ,,0,NAVAN,NAVAN,1.0,7.0,7.0,IE,-6.9536
4242,220.0,,,1.01848,PQ,,0,NORTH WALL,NORTH WALL,1.0,11.0,11.0,IE,-4.8307
4261,110.0,,,1.02048,PQ,,0,NENAGH,NENAGH,1.0,8.0,8.0,IE,4.3541
4281,110.0,,,1.02047,PQ,,0,NANGOR,NANGOR,1.0,11.0,11.0,IE,-7.0009
4341,110.0,,,1.01139,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,13.7843
4351,110.0,,,1.01141,PQ,,0,OLDCOURT,OLDCOURT,1.0,10.0,10.0,IE,13.7854
4361,110.0,,,1.04004,PQ,,0,OUGHTRAGH,OUGHTRAGH,1.0,5.0,5.0,IE,6.1282
4371,110.0,,,1.06524,PQ,,0,GLENREE,GLENREE,1.0,2.0,2.0,IE,1.2092
4382,220.0,,,1.00885,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,5.9536
4384,380.0,,,1.01477,PQ,,0,OLDSTREET,OLDSTREET,1.0,4.0,4.0,IE,4.3412
4391,110.0,,,1.03606,PQ,,0,PHILIPSTOWN,PHILIPSTOWN,1.0,3.0,3.0,IE,-5.4154
4401,110.0,,,1.0319,PQ,,0,POPPINTREE,POPPINTREE,1.0,11.0,11.0,IE,-7.0748
4441,110.0,,,1.03556,PQ,,0,POLLAPHUCA,POLLAPHUCA,1.0,11.0,11.0,IE,-0.1963
4461,110.0,,,1.03295,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,-6.1555
4462,220.0,,,1.01817,PQ,,0,POOLBEG NORT,POOLBEG NORT,1.0,11.0,11.0,IE,-4.8209
4471,110.0,,,1.03297,PQ,,0,POOLBEG,POOLBEG,1.0,11.0,11.0,IE,-6.1572
4472,220.0,,,1.01886,PQ,,0,POOLBEG SOUT,POOLBEG SOUT,1.0,11.0,11.0,IE,-4.5348
4481,110.0,,,1.03334,PQ,,0,PORTLAOISE,PORTLAOISE,1.0,11.0,11.0,IE,-3.7487
4491,110.0,,,1.02563,PQ,,0,PELLETSTOWN,PELLETSTOWN,1.0,11.0,11.0,IE,-6.0477
4501,110.0,,,1.02532,PQ,,0,PLATIN,PLATIN,1.0,7.0,7.0,IE,-7.5026
4511,110.0,,,1.01431,PQ,,0,POTTERY ROAD,POTTERY ROAD,1.0,11.0,11.0,IE,-4.2294
4522,220.0,,,1.03627,PQ,,0,PROSPECT,PROSPECT,1.0,4.0,4.0,IE,7.3532
4621,110.0,,,1.0024,PQ,,0,RYEBROOK,RYEBROOK,1.0,11.0,11.0,IE,-7.6332
4651,110.0,,,1.03332,PQ,,0,RINGSEND,RINGSEND,1.0,11.0,11.0,IE,-6.2117
4681,110.0,,,1.02835,PQ,,0,RATHKEALE,RATHKEALE,1.0,5.0,5.0,IE,4.7503
4691,110.0,,,1.02661,PQ,,0,OLDBRIDGE,OLDBRIDGE,1.0,7.0,7.0,IE,-7.5284
4701,110.0,,,1.05125,PQ,,0,RICHMOND,RICHMOND,1.0,3.0,3.0,IE,-3.907
